Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,
2020,11,18,5,0,0,0,0,0,0,0.256,106.22,2.1,18.5,18.4,0,0,0,99.33,0.13,1008,10,0.7,N/A
2020,11,18,6,0,0,0,0,0,0,0.256,93.21,2,18.4,18.2,0,0,0,98.87,0.13,1009,18,0.6,N/A
2020,11,18,7,0,63,248,104,0,0,0.256,80.61,2,20.2,19.4,63,248,104,95.06,0.13,1010,22,0.7,N/A
2020,11,18,8,0,120,510,303,0,0,0.255,68.94,1.9,22.6,19.7,120,510,303,83.54,0.13,1011,258,0.6,N/A
2020,11,18,9,0,170,591,478,0,0,0.255,58.52,1.9,24.3,19.8,170,591,478,76.2,0.13,1012,230,1.5,N/A
2020,11,18,10,0,187,671,617,0,0,0.255,50.19,2,25.1,19.9,187,671,617,72.86,0.13,1011,229,2.1,N/A
2020,11,18,11,0,194,713,697,0,0,0.254,45.16,2,25.7,19.8,194,713,697,69.88,0.13,1011,228,2.4,N/A
2020,11,18,12,0,179,747,711,0,0,0.254,44.55,2.1,25.9,19.6,179,747,711,68.22,0.13,1010,230,2.5,N/A
2020,11,18,13,0,181,707,649,0,0,0.254,48.54,2.1,25.9,19.4,181,707,649,67.46,0.13,1009,230,2.5,N/A
2020,11,18,14,0,172,624,519,0,0,0.255,56.15,2.2,25.6,19.3,172,624,519,68.29,0.13,1008,230,2.3,N/A
2020,11,18,15,0,148,485,344,0,0,0.255,66.13,2.3,25.1,19.8,148,485,344,72.66,0.13,1008,227,1.9,N/A
2020,11,18,16,0,93,257,148,0,0,0.255,77.54,2.4,24,20.2,93,257,148,79.36,0.13,1008,226,1.4,N/A
2020,11,18,17,0,0,0,0,0,0,0.256,89.49,2.4,22.1,20,0,0,0,87.72,0.13,1009,218,0.9,N/A
2020,11,18,18,0,0,0,0,0,0,0.256,102.85,2.3,21.7,19.4,0,0,0,86.96,0.13,1009,215,0.9,N/A
2020,11,18,19,0,0,0,0,0,0,0.256,116.1,2.3,21.5,18.9,0,0,0,85.38,0.13,1010,217,0.9,N/A
2020,11,18,20,0,0,0,0,0,0,0.255,129.58,2.2,21.4,18,0,0,0,80.92,0.13,1011,223,0.9,N/A
2020,11,18,21,0,0,0,0,0,0,0.255,143.17,2.1,21.2,17.2,0,0,0,78.01,0.13,1011,239,0.8,N/A
2020,11,18,22,0,0,0,0,0,0,0.254,156.72,2.1,20.7,16.8,0,0,0,78.25,0.13,1011,268,0.7,N/A
2020,11,18,23,0,0,0,0,0,0,0.254,169.67,2.1,20.2,16.5,0,0,0,79.09,0.13,1010,305,0.7,N/A
2020,11,19,0,0,0,0,0,0,0,0.254,172.53,2.1,19.3,16.3,0,0,0,82.74,0.13,1010,345,0.9,N/A
2020,11,19,1,0,0,0,0,0,0,0.254,160.26,2.1,17.9,16.2,0,0,0,89.6,0.13,1010,5,1,N/A
2020,11,19,2,0,0,0,0,0,0,0.254,146.76,2.1,17.2,15.9,0,0,0,92.34,0.13,1009,16,1,N/A
2020,11,19,3,0,0,0,0,0,0,0.255,133.17,2.2,16.9,15.7,0,0,0,92.76,0.13,1009,25,1.2,N/A
2020,11,19,4,0,0,0,0,0,0,0.256,119.67,2.2,16.7,15.5,0,0,0,92.7,0.13,1009,33,1.3,N/A
2020,11,19,5,0,0,0,0,0,0,0.256,106.35,2.3,16.6,15.3,0,0,0,92.19,0.13,1010,37,1.4,N/A
2020,11,19,6,0,0,0,0,0,0,0.257,93.36,2.4,16.6,15.3,0,0,0,91.96,0.12,1011,37,1.5,N/A
2020,11,19,7,0,67,165,93,0,0,0.256,80.77,2.5,18.9,16.6,67,165,93,86.67,0.12,1012,36,1.9,N/A
2020,11,19,8,0,156,348,280,0,0,0.256,69.12,2.6,21.2,17.4,156,348,280,79.13,0.12,1012,44,2.1,N/A
2020,11,19,9,0,229,419,447,0,0,0.256,58.73,2.7,23.1,18.1,229,419,447,73.57,0.12,1013,70,1.3,N/A
2020,11,19,10,0,260,506,582,0,0,0.255,50.42,2.7,24.4,18.6,260,506,582,70.01,0.12,1012,103,1,N/A
2020,11,19,11,0,274,545,657,0,0,0.254,45.4,2.8,25.3,19.1,274,545,657,68.36,0.12,1011,140,0.9,N/A
2020,11,19,12,0,292,519,661,0,0,0.254,44.77,2.8,25.8,19.3,292,519,661,67.45,0.12,1009,165,1.1,N/A
2020,11,19,13,0,283,480,599,0,0,0.253,48.73,2.9,25.8,19.5,283,480,599,68.23,0.12,1008,179,1.4,N/A
2020,11,19,14,0,252,412,480,0,0,0.253,56.29,2.9,25.4,19.6,252,412,480,70.49,0.12,1007,185,1.7,N/A
2020,11,19,15,0,192,309,316,0,0,0.252,66.23,2.9,24.9,20.3,192,309,316,75.41,0.12,1007,188,1.6,N/A
2020,11,19,16,0,97,160,131,0,0,0.252,77.62,3,23.8,20.6,97,160,131,82.35,0.12,1007,189,1.1,N/A
2020,11,19,17,0,0,0,0,0,0,0.252,89.54,3,21.9,19.8,0,0,0,87.66,0.12,1008,196,0.8,N/A
2020,11,19,18,0,0,0,0,0,0,0.252,102.89,3.1,21.9,18.9,0,0,0,83.09,0.12,1009,215,0.8,N/A
2020,11,19,19,0,0,0,0,0,0,0.251,116.13,3.2,21.9,18.5,0,0,0,80.96,0.12,1009,247,0.6,N/A
2020,11,19,20,0,0,0,0,0,0,0.251,129.59,3.2,21.8,18.2,0,0,0,80.26,0.12,1010,300,0.5,N/A
2020,11,19,21,0,0,0,0,0,0,0.251,143.18,3.2,21,18.2,0,0,0,83.85,0.12,1010,338,0.7,N/A
2020,11,19,22,0,0,0,0,0,0,0.251,156.74,3.2,20.3,18,0,0,0,86.84,0.12,1010,356,0.8,N/A
2020,11,19,23,0,0,0,0,0,0,0.251,169.75,3.1,19.7,17.8,0,0,0,89.03,0.12,1009,8,0.9,N/A
2020,11,20,0,0,0,0,0,0,0,0.251,172.74,3.1,19.2,17.6,0,0,0,90.53,0.12,1009,19,0.9,N/A
2020,11,20,1,0,0,0,0,0,0,0.252,160.39,3.1,18.9,17.3,0,0,0,90.72,0.12,1009,27,1,N/A
2020,11,20,2,0,0,0,0,0,0,0.252,146.88,3.1,18.6,17.1,0,0,0,90.83,0.12,1008,31,1,N/A
2020,11,20,3,0,0,0,0,0,0,0.253,133.29,3.1,18.3,16.8,0,0,0,91.01,0.12,1009,32,1,N/A
2020,11,20,4,0,0,0,0,0,0,0.253,119.79,3.1,18,16.5,0,0,0,90.97,0.12,1009,33,1,N/A
2020,11,20,5,0,0,0,0,1,0,0.253,106.49,3.1,17.8,16.2,0,0,0,90.46,0.12,1009,34,1,N/A
2020,11,20,6,0,0,0,0,0,0,0.254,93.51,3.1,17.8,16.1,0,0,0,90.02,0.12,1010,35,1,N/A
2020,11,20,7,0,64,124,84,0,0,0.253,80.93,3,20.1,18.1,64,124,84,88.05,0.12,1011,35,1.1,N/A
2020,11,20,8,0,155,322,269,0,0,0.254,69.31,3,22.5,18.5,155,322,269,78.03,0.12,1012,42,1.4,N/A
2020,11,20,9,0,209,455,444,0,0,0.254,58.93,3,24.6,19.1,209,455,444,71.38,0.12,1012,51,0.5,N/A
2020,11,20,10,0,238,534,577,0,0,0.255,50.65,3.1,25.9,19.6,238,534,577,68.38,0.12,1012,208,0.4,N/A
2020,11,20,11,0,259,563,653,0,0,0.256,45.63,3.2,26.7,20,259,563,653,66.74,0.12,1010,205,1,N/A
2020,11,20,12,0,345,405,631,0,0,0.256,44.99,3.3,26.8,20.3,345,405,631,67.48,0.12,1009,202,1.4,N/A
2020,11,20,13,0,331,367,572,0,0,0.257,48.91,3.3,26.7,20.4,331,367,572,68.54,0.12,1008,200,1.6,N/A
2020,11,20,14,0,285,311,457,0,0,0.257,56.43,3.3,26.3,20.5,285,311,457,70.62,0.12,1007,200,1.6,N/A
2020,11,20,15,0,205,234,299,0,0,0.257,66.34,3.2,25.8,21.2,205,234,299,75.72,0.12,1007,195,1.3,N/A
2020,11,20,16,0,94,119,120,0,0,0.257,77.69,3.2,24.7,21.3,94,119,120,81.58,0.12,1007,186,0.9,N/A
2020,11,20,17,0,0,0,0,0,0,0.257,89.59,3.2,23,20.3,0,0,0,84.62,0.12,1007,179,0.8,N/A
2020,11,20,18,0,0,0,0,0,0,0.257,102.92,3.2,22.9,19.5,0,0,0,80.95,0.12,1008,169,0.6,N/A
2020,11,20,19,0,0,0,0,1,0,0.257,116.15,3.2,23,19,0,0,0,78,0.12,1009,116,0.4,N/A
2020,11,20,20,0,0,0,0,1,0,0.257,129.6,3.1,21.9,18.9,0,0,0,82.97,0.12,1009,52,0.6,N/A
2020,11,20,21,0,0,0,0,0,0,0.257,143.18,3,20.9,18.7,0,0,0,87.46,0.12,1009,33,0.8,N/A
2020,11,20,22,0,0,0,0,0,0,0.257,156.75,2.9,19.9,18.5,0,0,0,91.72,0.12,1009,26,0.9,N/A
2020,11,20,23,0,0,0,0,0,0,0.256,169.82,2.9,19.4,18.2,0,0,0,93.04,0.12,1008,22,0.9,N/A
2020,11,21,0,0,0,0,0,0,0,0.256,172.94,2.8,19.1,18,0,0,0,93.31,0.12,1008,21,1,N/A
2020,11,21,1,0,0,0,0,0,0,0.256,160.52,2.9,18.9,17.7,0,0,0,92.87,0.12,1008,22,1,N/A
2020,11,21,2,0,0,0,0,1,0,0.256,146.99,2.9,18.7,17.4,0,0,0,92.42,0.12,1008,24,1,N/A
2020,11,21,3,0,0,0,0,0,0,0.257,133.41,2.9,18.6,17.2,0,0,0,91.53,0.12,1008,27,1,N/A
2020,11,21,4,0,0,0,0,4,0,0.257,119.91,3,18.5,17,0,0,0,90.79,0.12,1008,29,1,N/A
2020,11,21,5,0,0,0,0,3,0,0.257,106.62,3.1,18.4,16.8,0,0,0,90.19,0.12,1008,33,1,N/A
2020,11,21,6,0,0,0,0,1,0,0.257,93.65,3.1,18.3,16.7,0,0,0,90.31,0.13,1009,38,1,N/A
2020,11,21,7,0,61,110,78,0,0,0.257,81.1,3.1,20.5,18.6,61,110,78,89.07,0.13,1009,42,1.1,N/A
2020,11,21,8,0,161,285,261,0,0,0.257,69.49,3.1,22.8,18.8,161,285,261,78.23,0.13,1010,50,1.6,N/A
2020,11,21,9,0,247,340,421,0,0,0.257,59.13,3.1,24.9,19,247,340,421,69.58,0.13,1010,82,0.7,N/A
2020,11,21,10,0,298,408,556,0,0,0.256,50.87,3.2,26,19.4,298,408,556,67.15,0.13,1010,180,0.4,N/A
2020,11,21,11,0,322,438,628,0,0,0.256,45.86,3.3,26.5,19.9,322,438,628,67.15,0.13,1009,210,0.9,N/A
2020,11,21,12,0,332,429,634,0,0,0.256,45.21,3.3,26.6,20.3,332,429,634,68.23,0.13,1008,205,1.3,N/A
2020,11,21,13,0,315,398,576,0,0,0.257,49.08,3.4,26.5,20.4,315,398,576,69.34,0.13,1007,200,1.5,N/A
2020,11,21,14,0,276,333,460,1,0,0.257,56.57,3.4,26.1,20.5,276,333,460,71.2,0.13,1006,197,1.6,N/A
2020,11,21,15,0,203,237,298,4,0,0.257,66.43,3.4,25.5,20.9,115,0,115,75.93,0.13,1006,191,1.3,N/A
2020,11,21,16,0,92,107,115,3,5,0.257,77.76,3.3,24.4,21.3,92,107,115,82.67,0.13,1006,184,0.9,N/A
2020,11,21,17,0,0,0,0,3,3,0.258,89.63,3.3,22.8,20.4,0,0,0,86.31,0.13,1007,187,0.7,N/A
2020,11,21,18,0,0,0,0,3,0,0.258,102.95,3.3,22.6,19.6,0,0,0,83.43,0.13,1007,197,0.6,N/A
2020,11,21,19,0,0,0,0,4,0,0.257,116.16,3.3,22.7,19.2,0,0,0,80.8,0.13,1008,226,0.4,N/A
2020,11,21,20,0,0,0,0,3,0,0.257,129.61,3.4,22.3,19.1,0,0,0,82.26,0.13,1009,315,0.4,N/A
2020,11,21,21,0,0,0,0,3,0,0.256,143.18,3.4,21.8,19.1,0,0,0,84.51,0.13,1009,331,0.5,N/A
2020,11,21,22,0,0,0,0,3,0,0.257,156.76,3.5,21,19,0,0,0,88.53,0.13,1009,346,0.6,N/A
2020,11,21,23,0,0,0,0,0,0,0.258,169.88,3.5,20.8,18.9,0,0,0,89.12,0.13,1009,359,0.7,N/A
2020,11,22,0,0,0,0,0,3,0,0.259,173.14,3.5,20.5,18.9,0,0,0,90.33,0.13,1009,5,0.7,N/A
2020,11,22,1,0,0,0,0,3,0,0.26,160.64,3.6,20.2,18.8,0,0,0,91.58,0.13,1008,6,0.7,N/A
2020,11,22,2,0,0,0,0,0,0,0.26,147.11,3.6,20,18.7,0,0,0,92.31,0.13,1008,2,0.7,N/A
2020,11,22,3,0,0,0,0,0,0,0.261,133.52,3.5,19.8,18.5,0,0,0,92.31,0.13,1008,359,0.7,N/A
2020,11,22,4,0,0,0,0,0,0,0.26,120.04,3.4,19.6,18.3,0,0,0,92.4,0.13,1008,354,0.7,N/A
2020,11,22,5,0,0,0,0,0,0,0.261,106.76,3.3,19.3,18.1,0,0,0,93.02,0.13,1009,346,0.7,N/A
2020,11,22,6,0,0,0,0,1,0,0.261,93.8,3.1,19.2,18,0,0,0,92.53,0.13,1010,345,0.7,N/A
2020,11,22,7,0,64,115,81,0,0,0.26,81.26,2.8,20.7,19.1,64,115,81,90.69,0.13,1011,342,0.9,N/A
2020,11,22,8,0,150,342,269,0,0,0.26,69.67,2.6,23,19.1,150,342,269,78.52,0.13,1012,308,1.3,N/A
2020,11,22,9,0,189,523,455,0,0,0.26,59.33,2.3,24.4,18.7,189,523,455,70.59,0.13,1012,278,2,N/A
2020,11,22,10,0,197,640,599,0,0,0.26,51.09,2.1,25,18.3,197,640,599,66.38,0.13,1012,265,2.4,N/A
2020,11,22,11,0,206,687,683,3,0,0.26,46.08,1.9,25.2,18.1,294,41,323,64.72,0.13,1011,255,2.6,N/A
2020,11,22,12,0,275,568,674,1,0,0.26,45.41,1.7,25.2,17.9,275,568,674,63.77,0.13,1010,247,2.7,N/A
2020,11,22,13,0,257,557,620,0,0,0.26,49.25,1.6,24.9,17.7,257,557,620,64.44,0.13,1010,240,2.7,N/A
2020,11,22,14,0,225,502,500,0,0,0.261,56.69,1.6,24.4,17.8,225,502,500,66.78,0.13,1010,239,2.6,N/A
2020,11,22,15,0,178,372,326,0,0,0.261,66.52,1.5,23.6,17.9,178,372,326,70.34,0.13,1010,242,2.2,N/A
2020,11,22,16,0,94,204,137,0,0,0.261,77.82,1.4,21.8,18.4,94,204,137,81.28,0.13,1010,247,1.3,N/A
2020,11,22,17,0,0,0,0,0,0,0.262,89.65,1.3,19.3,16.7,0,0,0,85.15,0.13,1011,258,1,N/A
2020,11,22,18,0,0,0,0,0,0,0.262,102.97,1.3,18.8,15.5,0,0,0,81.36,0.13,1012,280,1,N/A
2020,11,22,19,0,0,0,0,0,0,0.262,116.17,1.2,18.7,14.5,0,0,0,76.69,0.13,1012,312,1,N/A
2020,11,22,20,0,0,0,0,0,0,0.261,129.61,1.2,18.6,13.8,0,0,0,73.41,0.13,1013,348,1,N/A
2020,11,22,21,0,0,0,0,0,0,0.261,143.17,1.3,18.2,13.3,0,0,0,72.93,0.13,1014,17,1,N/A
2020,11,22,22,0,0,0,0,0,0,0.261,156.76,1.3,17.6,13,0,0,0,74.26,0.13,1014,33,1.1,N/A
2020,11,22,23,0,0,0,0,0,0,0.261,169.93,1.3,16.6,12.9,0,0,0,78.63,0.13,1014,39,1.1,N/A
2020,11,23,0,0,0,0,0,0,0,0.26,173.33,1.3,15.7,12.9,0,0,0,83.28,0.13,1013,41,1.2,N/A
2020,11,23,1,0,0,0,0,0,0,0.261,160.77,1.4,15.1,12.9,0,0,0,86.74,0.13,1013,44,1.2,N/A
2020,11,23,2,0,0,0,0,0,0,0.261,147.22,1.4,14.7,13.1,0,0,0,89.94,0.13,1013,46,1.4,N/A
2020,11,23,3,0,0,0,0,0,0,0.262,133.64,1.4,14.6,13.4,0,0,0,92.24,0.13,1013,45,1.5,N/A
2020,11,23,4,0,0,0,0,0,0,0.263,120.16,1.4,14.6,13.7,0,0,0,94.52,0.13,1013,44,1.7,N/A
2020,11,23,5,0,0,0,0,0,0,0.262,106.89,1.5,14.7,13.9,0,0,0,94.95,0.13,1013,43,1.8,N/A
2020,11,23,6,0,0,0,0,0,0,0.262,93.95,1.5,14.6,13.7,0,0,0,94.53,0.13,1014,45,1.6,N/A
2020,11,23,7,0,60,181,87,0,0,0.261,81.42,1.5,17,14.9,60,181,87,87.63,0.13,1014,40,2.3,N/A
2020,11,23,8,0,132,439,283,0,0,0.261,69.85,1.5,19.3,15.8,132,439,283,80.15,0.13,1015,39,3,N/A
2020,11,23,9,0,164,606,472,0,0,0.261,59.53,1.4,21.6,16.5,164,606,472,72.54,0.13,1015,54,2.5,N/A
2020,11,23,10,0,176,705,617,0,0,0.261,51.3,1.4,23.4,16.4,176,705,617,64.83,0.13,1014,70,2.1,N/A
2020,11,23,11,0,176,756,699,0,0,0.261,46.3,1.4,24.5,16.4,176,756,699,60.58,0.13,1013,86,1.7,N/A
2020,11,23,12,0,172,771,712,0,0,0.262,45.61,1.4,25.2,16.4,172,771,712,58.06,0.13,1012,106,1.5,N/A
2020,11,23,13,0,162,752,651,0,0,0.262,49.42,1.5,25.4,16.4,162,752,651,57.54,0.13,1011,129,1.3,N/A
2020,11,23,14,0,147,696,528,0,0,0.262,56.81,1.5,25.3,16.5,147,696,528,58.23,0.13,1010,154,1.2,N/A
2020,11,23,15,0,120,584,352,0,0,0.262,66.61,1.6,25,16.9,120,584,352,60.91,0.13,1009,174,0.9,N/A
2020,11,23,16,0,75,376,154,0,0,0.262,77.88,1.6,23.4,17.5,75,376,154,69.49,0.13,1009,183,0.7,N/A
2020,11,23,17,0,0,0,0,0,0,0.263,89.69,1.6,21.2,15.4,0,0,0,69.65,0.13,1010,207,0.8,N/A
2020,11,23,18,0,0,0,0,0,0,0.263,102.99,1.6,20.4,14.7,0,0,0,69.6,0.13,1010,256,0.7,N/A
2020,11,23,19,0,0,0,0,0,0,0.262,116.17,1.6,19.5,14.5,0,0,0,72.73,0.13,1011,316,0.9,N/A
2020,11,23,20,0,0,0,0,0,0,0.261,129.6,1.6,18.5,14.4,0,0,0,76.99,0.13,1012,349,1.1,N/A
2020,11,23,21,0,0,0,0,0,0,0.261,143.16,1.6,17.8,14.1,0,0,0,79.07,0.13,1012,9,1.1,N/A
2020,11,23,22,0,0,0,0,0,0,0.261,156.75,1.6,17.2,13.9,0,0,0,80.74,0.13,1012,24,1.2,N/A
2020,11,23,23,0,0,0,0,0,0,0.261,169.97,1.6,16.6,13.7,0,0,0,82.74,0.13,1011,35,1.2,N/A
2020,11,24,0,0,0,0,0,0,0,0.261,173.52,1.6,16,13.6,0,0,0,85.57,0.13,1011,40,1.2,N/A
2020,11,24,1,0,0,0,0,0,0,0.262,160.89,1.7,15.6,13.6,0,0,0,87.66,0.13,1011,38,1.3,N/A
2020,11,24,2,0,0,0,0,0,0,0.262,147.34,1.7,15.3,13.5,0,0,0,89.02,0.13,1011,36,1.4,N/A
2020,11,24,3,0,0,0,0,0,0,0.262,133.76,1.7,15.1,13.3,0,0,0,89.17,0.13,1011,35,1.4,N/A
2020,11,24,4,0,0,0,0,0,0,0.262,120.29,1.7,15,13.1,0,0,0,88.47,0.13,1011,34,1.4,N/A
2020,11,24,5,0,0,0,0,0,0,0.263,107.03,1.8,15,12.9,0,0,0,87.08,0.13,1011,38,1.4,N/A
2020,11,24,6,0,0,0,0,0,0,0.262,94.1,1.8,15,12.8,0,0,0,86.65,0.13,1012,45,1.4,N/A
2020,11,24,7,0,49,351,101,0,0,0.261,81.58,1.8,17.9,15.3,49,351,101,84.97,0.13,1013,51,1.4,N/A
2020,11,24,8,0,87,628,301,0,0,0.261,70.03,1.9,21.1,16.2,87,628,301,73.68,0.13,1013,61,1.9,N/A
2020,11,24,9,0,105,759,488,0,0,0.26,59.73,2,23.3,17,105,759,488,67.9,0.13,1013,87,1.6,N/A
2020,11,24,10,0,116,828,631,0,0,0.259,51.51,2,24.5,18.1,116,828,631,67.35,0.13,1013,104,1.5,N/A
2020,11,24,11,0,120,860,712,0,0,0.258,46.51,2,25.4,18.9,120,860,712,67.13,0.13,1012,125,1.3,N/A
2020,11,24,12,0,131,840,716,0,0,0.258,45.8,2.1,25.9,19.2,131,840,716,66.72,0.13,1011,149,1.2,N/A
2020,11,24,13,0,124,825,659,3,0,0.257,49.57,2.1,26.1,19.2,251,460,549,65.93,0.13,1010,167,1.2,N/A
2020,11,24,14,0,111,780,537,0,0,0.256,56.93,2,25.9,19.2,111,780,537,66.39,0.13,1009,176,1.2,N/A
2020,11,24,15,0,96,670,361,0,0,0.256,66.69,2,25.3,19.6,96,670,361,70.66,0.13,1009,184,1.1,N/A
2020,11,24,16,0,63,468,161,0,0,0.256,77.93,1.9,24.1,19.9,63,468,161,77.63,0.13,1009,191,0.9,N/A
2020,11,24,17,0,0,0,0,0,0,0.255,89.71,1.9,22.1,18.2,0,0,0,78.38,0.13,1010,209,0.8,N/A
2020,11,24,18,0,0,0,0,1,0,0.254,103,1.8,22.1,17.3,0,0,0,74.19,0.13,1010,257,0.6,N/A
2020,11,24,19,0,0,0,0,6,0,0.253,116.17,1.8,21,17,0,0,0,78.08,0.13,1011,330,0.8,N/A
2020,11,24,20,0,0,0,0,6,0,0.251,129.59,1.8,19.5,16.8,0,0,0,84.2,0.13,1012,356,1.1,N/A
2020,11,24,21,0,0,0,0,6,0,0.251,143.15,1.8,18.5,16.5,0,0,0,87.88,0.13,1012,8,1.1,N/A
2020,11,24,22,0,0,0,0,7,0,0.251,156.74,1.8,18.1,16.1,0,0,0,88.22,0.13,1012,16,1.2,N/A
2020,11,24,23,0,0,0,0,7,0,0.252,170,1.8,17.8,15.8,0,0,0,88.16,0.13,1012,25,1.2,N/A
2020,11,25,0,0,0,0,0,7,0,0.253,173.71,1.8,17.4,15.6,0,0,0,89.02,0.13,1012,35,1.2,N/A
2020,11,25,1,0,0,0,0,6,0,0.254,161.01,1.8,17.1,15.4,0,0,0,89.9,0.13,1011,43,1.3,N/A
2020,11,25,2,0,0,0,0,7,0,0.255,147.46,1.8,16.8,15.4,0,0,0,91.35,0.13,1011,47,1.3,N/A
2020,11,25,3,0,0,0,0,8,0,0.255,133.88,1.8,16.6,15.4,0,0,0,92.34,0.13,1011,46,1.4,N/A
2020,11,25,4,0,0,0,0,3,0,0.255,120.41,1.8,16.5,15.3,0,0,0,92.49,0.13,1011,43,1.5,N/A
2020,11,25,5,0,0,0,0,8,0,0.255,107.16,1.8,16.4,15.1,0,0,0,92.06,0.13,1011,41,1.7,N/A
2020,11,25,6,0,0,0,0,3,0,0.255,94.24,1.9,16.5,14.9,0,0,0,90.26,0.13,1011,39,1.8,N/A
2020,11,25,7,0,44,402,102,3,3,0.254,81.73,1.9,19,16.3,51,175,76,84.39,0.13,1012,39,2.2,N/A
2020,11,25,8,0,77,672,305,3,0,0.253,70.2,1.9,21.7,17.4,120,353,239,76.66,0.13,1013,43,2.6,N/A
2020,11,25,9,0,90,808,496,0,0,0.253,59.92,1.9,24.4,18.9,90,808,496,71.31,0.13,1013,66,2.1,N/A
2020,11,25,10,0,98,873,639,0,0,0.252,51.72,1.9,26,19.6,98,873,639,67.65,0.13,1013,93,1.9,N/A
2020,11,25,11,0,100,904,720,0,0,0.252,46.72,1.9,26.8,20,100,904,720,66.39,0.13,1012,108,1.6,N/A
2020,11,25,12,0,100,909,732,0,0,0.252,45.99,1.9,27.3,20.2,100,909,732,65.26,0.13,1011,127,1.4,N/A
2020,11,25,13,0,95,891,672,3,0,0.252,49.72,2,27.3,20.3,227,517,561,65.43,0.13,1010,149,1.3,N/A
2020,11,25,14,0,88,845,548,0,0,0.252,57.04,2,27.1,20.2,88,845,548,65.95,0.13,1010,166,1.2,N/A
2020,11,25,15,0,76,751,372,7,0,0.252,66.76,2,26.4,20.6,146,352,285,70.54,0.13,1010,179,1,N/A
2020,11,25,16,0,53,552,168,7,3,0.252,77.97,1.9,25.3,20.7,69,314,134,75.7,0.13,1010,184,0.8,N/A
2020,11,25,17,0,0,0,0,8,3,0.253,89.74,1.9,23.4,18.9,0,0,0,75.93,0.13,1010,200,0.7,N/A
2020,11,25,18,0,0,0,0,6,0,0.254,103.01,1.9,23.4,18.1,0,0,0,72.27,0.13,1010,270,0.4,N/A
2020,11,25,19,0,0,0,0,7,0,0.254,116.17,1.8,21.8,18.1,0,0,0,79.47,0.13,1011,347,0.8,N/A
2020,11,25,20,0,0,0,0,7,0,0.254,129.57,1.8,20.3,17.9,0,0,0,85.9,0.13,1012,4,1,N/A
2020,11,25,21,0,0,0,0,8,0,0.254,143.12,1.8,19.4,17.5,0,0,0,88.87,0.13,1012,14,1.1,N/A
2020,11,25,22,0,0,0,0,8,0,0.253,156.72,1.7,19,17.2,0,0,0,89.03,0.13,1012,22,1.2,N/A
2020,11,25,23,0,0,0,0,7,0,0.253,170.02,1.7,18.6,16.8,0,0,0,89.37,0.13,1012,31,1.2,N/A
2020,11,26,0,0,0,0,0,7,0,0.252,173.89,1.7,18.3,16.5,0,0,0,89.29,0.13,1011,41,1.2,N/A
2020,11,26,1,0,0,0,0,7,0,0.252,161.14,1.7,18,16.3,0,0,0,89.73,0.13,1011,47,1.3,N/A
2020,11,26,2,0,0,0,0,0,0,0.251,147.57,1.7,17.8,16.2,0,0,0,90.07,0.13,1011,48,1.3,N/A
2020,11,26,3,0,0,0,0,7,0,0.251,134,1.7,17.5,16,0,0,0,90.81,0.13,1011,46,1.4,N/A
2020,11,26,4,0,0,0,0,8,0,0.251,120.54,1.8,17.4,15.8,0,0,0,90.24,0.13,1011,45,1.5,N/A
2020,11,26,5,0,0,0,0,4,0,0.251,107.3,1.8,17.5,15.7,0,0,0,89.01,0.13,1011,45,1.5,N/A
2020,11,26,6,0,0,0,0,1,0,0.25,94.39,1.8,17.5,15.6,0,0,0,88.36,0.13,1012,46,1.6,N/A
2020,11,26,7,0,41,435,102,7,3,0.249,81.89,1.8,19.3,16.9,44,309,88,85.8,0.13,1012,47,1.8,N/A
2020,11,26,8,0,70,705,307,3,0,0.249,70.37,1.8,21.7,18.1,117,368,240,79.92,0.13,1013,49,2.3,N/A
2020,11,26,9,0,86,822,496,0,0,0.249,60.11,1.8,24,19.1,86,822,496,74.12,0.13,1013,60,2.3,N/A
2020,11,26,10,0,94,880,637,3,0,0.249,51.92,1.9,25.8,19.8,171,639,565,69.31,0.13,1013,79,2,N/A
2020,11,26,11,0,99,906,717,8,0,0.25,46.92,1.9,26.8,20.1,206,623,632,66.75,0.13,1012,90,1.8,N/A
2020,11,26,12,0,98,913,730,8,0,0.251,46.17,1.9,27.3,20.3,182,701,667,65.81,0.13,1011,106,1.7,N/A
2020,11,26,13,0,93,894,670,7,0,0.252,49.86,2,27.5,20.6,220,533,564,66.15,0.13,1011,120,1.5,N/A
2020,11,26,14,0,87,848,547,0,0,0.252,57.14,2,27.3,20.8,87,848,547,67.63,0.13,1010,120,1.5,N/A
2020,11,26,15,0,75,753,371,8,0,0.252,66.83,2,26.7,21.3,121,495,315,72.3,0.13,1010,122,1,N/A
2020,11,26,16,0,53,552,167,7,3,0.252,78.01,2,25.4,21.2,41,0,41,77.48,0.13,1010,113,0.7,N/A
2020,11,26,17,0,0,0,0,7,3,0.252,89.75,1.9,24.2,19.1,0,0,0,73.36,0.13,1010,91,0.5,N/A
2020,11,26,18,0,0,0,0,8,0,0.251,103.01,1.9,23,18.9,0,0,0,77.59,0.13,1011,31,0.7,N/A
