Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,,
2018,11,14,20,0,0,0,0,7,0,0.245,126.55,2.4,23.2,17.1,0,0,0,68.53,0.16,1011,228,0.9,N/A,35.721
2018,11,14,21,0,0,0,0,3,0,0.245,140.28,2.4,22.5,17,0,0,0,70.95,0.16,1011,223,0.9,N/A,35.721
2018,11,14,22,0,0,0,0,7,0,0.245,154.03,2.4,22,16.8,0,0,0,72.23,0.16,1011,220,0.9,N/A,35.721
2018,11,14,23,0,0,0,0,0,0,0.245,167.44,2.3,21.6,16.6,0,0,0,73.09,0.16,1011,221,0.9,N/A,35.721
2018,11,15,0,0,0,0,0,1,0,0.245,174.33,2.3,21.1,16.4,0,0,0,74.57,0.16,1011,225,0.9,N/A,35.721
2018,11,15,1,0,0,0,0,1,0,0.246,162.73,2.3,20.6,16.3,0,0,0,76.2,0.16,1011,234,0.9,N/A,35.721
2018,11,15,2,0,0,0,0,3,0,0.246,149.11,2.3,20,16.1,0,0,0,78.48,0.16,1010,248,0.9,N/A,35.721
2018,11,15,3,0,0,0,0,3,0,0.247,135.36,2.2,19.2,16,0,0,0,81.9,0.16,1010,259,0.9,N/A,35.721
2018,11,15,4,0,0,0,0,0,0,0.247,121.66,2.2,18.4,15.9,0,0,0,85.47,0.16,1010,265,0.9,N/A,35.721
2018,11,15,5,0,0,0,0,0,0,0.246,108.13,2.2,17.7,15.8,0,0,0,88.7,0.16,1011,270,0.9,N/A,35.721
2018,11,15,6,0,0,0,0,3,0,0.246,94.86,2.1,17.2,15.7,0,0,0,91,0.15,1011,273,0.9,N/A,35.721
2018,11,15,7,0,48,74,59,0,0,0.245,81.91,2.1,18.6,16.6,48,74,59,87.95,0.15,1012,276,1.2,N/A,84.672
2018,11,15,8,0,159,247,245,0,0,0.245,69.81,2.1,20.3,16.7,159,247,245,79.69,0.15,1013,280,1.5,N/A,165.375
2018,11,15,9,0,233,378,429,0,0,0.244,58.78,2.2,23.3,17.6,233,378,429,70.17,0.15,1014,279,1.1,N/A,65.219
2018,11,15,10,0,276,463,575,0,0,0.244,49.63,2.2,27.5,17,276,463,575,52.71,0.15,1013,264,1.5,N/A,165.375
2018,11,15,11,0,296,510,666,0,0,0.243,43.56,2.2,29.1,16.9,296,510,666,47.76,0.15,1012,270,1.6,N/A,200.704
2018,11,15,12,0,317,485,678,0,0,0.243,41.96,2.3,30.1,16.9,317,485,678,45.18,0.15,1011,275,1.8,N/A,285.768
2018,11,15,13,0,295,485,636,0,0,0.242,45.3,2.3,30.7,16.8,295,485,636,43.17,0.15,1010,274,2,N/A,392
2018,11,15,14,0,256,454,531,0,0,0.241,52.65,2.3,30.8,16.6,256,454,531,42.63,0.15,1009,269,2.2,N/A,521.752
2018,11,15,15,0,206,366,374,0,0,0.241,62.6,2.3,30.3,17.2,206,366,374,45.45,0.15,1009,264,2,N/A,392
2018,11,15,16,0,123,221,184,0,0,0.241,74.09,2.3,28.2,19.3,123,221,184,58.58,0.15,1009,258,1.4,N/A,134.456
2018,11,15,17,0,15,27,17,0,0,0.241,86.39,2.3,24.7,19.4,15,27,17,72.28,0.15,1009,249,1.2,N/A,84.672
2018,11,15,18,0,0,0,0,0,0,0.241,99.6,2.4,23.3,18.6,0,0,0,74.7,0.15,1010,243,1.3,N/A,107.653
2018,11,15,19,0,0,0,0,0,0,0.24,112.98,2.4,22.5,18.3,0,0,0,77.36,0.15,1011,238,1.3,N/A,107.653
2018,11,15,20,0,0,0,0,0,0,0.24,126.58,2.4,21.9,18.1,0,0,0,79.2,0.15,1011,236,1.3,N/A,107.653
2018,11,15,21,0,0,0,0,0,0,0.24,140.31,2.4,21.4,17.9,0,0,0,80.67,0.15,1012,233,1.3,N/A,107.653
2018,11,15,22,0,0,0,0,0,0,0.241,154.06,2.4,20.8,17.7,0,0,0,82.52,0.15,1012,231,1.3,N/A,107.653
2018,11,15,23,0,0,0,0,0,0,0.241,167.51,2.3,20.3,17.5,0,0,0,83.75,0.15,1011,231,1.3,N/A,107.653
2018,11,16,0,0,0,0,0,0,0,0.24,174.58,2.3,19.9,17.2,0,0,0,84.43,0.15,1011,232,1.2,N/A,84.672
2018,11,16,1,0,0,0,0,0,0,0.24,162.85,2.2,19.4,16.9,0,0,0,85.55,0.15,1011,235,1.1,N/A,65.219
2018,11,16,2,0,0,0,0,0,0,0.24,149.22,2.2,19,16.6,0,0,0,86.13,0.15,1011,238,1.1,N/A,65.219
2018,11,16,3,0,0,0,0,0,0,0.24,135.46,2.2,18.5,16.4,0,0,0,87.48,0.15,1011,243,1.1,N/A,65.219
2018,11,16,4,0,0,0,0,0,0,0.239,121.78,2.2,17.9,16.1,0,0,0,89.44,0.15,1011,250,1.1,N/A,65.219
2018,11,16,5,0,0,0,0,0,0,0.24,108.25,2.2,17.4,15.9,0,0,0,90.8,0.15,1011,254,1.2,N/A,84.672
2018,11,16,6,0,0,0,0,0,0,0.24,95,2.2,17,15.6,0,0,0,91.65,0.16,1011,259,1.2,N/A,84.672
2018,11,16,7,0,47,72,57,0,0,0.24,82.07,2.2,18.8,15.9,47,72,57,83.38,0.16,1012,266,2,N/A,392
2018,11,16,8,0,158,247,242,0,0,0.24,69.99,2.2,20.7,15.9,158,247,242,73.96,0.16,1012,270,2.5,N/A,765.625
2018,11,16,9,0,218,423,436,0,0,0.24,58.99,2.2,23.5,16.5,218,423,436,64.71,0.16,1013,272,2.2,N/A,521.752
2018,11,16,10,0,259,499,580,0,0,0.241,49.86,2.3,26.7,16.1,259,499,580,52.25,0.16,1013,280,2.1,N/A,453.789
2018,11,16,11,0,280,539,669,0,0,0.241,43.82,2.3,29.5,15.2,280,539,669,41.76,0.16,1012,296,2.3,N/A,596.183
2018,11,16,12,0,278,562,694,0,0,0.241,42.21,2.4,30.7,15,278,562,694,38.5,0.16,1011,303,2.2,N/A,521.752
2018,11,16,13,0,264,549,648,0,0,0.242,45.52,2.4,31,15.1,264,549,648,38.21,0.16,1009,302,1.9,N/A,336.091
2018,11,16,14,0,236,500,538,0,0,0.243,52.82,2.4,30.9,15.2,236,500,538,38.72,0.16,1009,293,1.5,N/A,165.375
2018,11,16,15,0,191,404,376,0,0,0.244,62.73,2.4,30.4,15.9,191,404,376,41.57,0.16,1008,278,1.3,N/A,107.653
2018,11,16,16,0,120,242,186,0,0,0.243,74.19,2.4,28.9,17.6,120,242,186,50.48,0.16,1008,263,1,N/A,49
2018,11,16,17,0,16,28,17,0,0,0.243,86.46,2.4,25.8,18.6,16,28,17,64.4,0.16,1008,246,0.9,N/A,35.721
2018,11,16,18,0,0,0,0,0,0,0.243,99.66,2.5,24.3,17.6,0,0,0,66.08,0.16,1009,238,1,N/A,49
2018,11,16,19,0,0,0,0,0,0,0.242,113.02,2.5,23.2,17.4,0,0,0,69.99,0.16,1010,234,1.1,N/A,65.219
2018,11,16,20,0,0,0,0,0,0,0.242,126.61,2.5,22.3,17.3,0,0,0,73.17,0.16,1010,228,1.2,N/A,84.672
2018,11,16,21,0,0,0,0,0,0,0.242,140.33,2.5,21.7,17.2,0,0,0,75.37,0.16,1011,220,1.2,N/A,84.672
2018,11,16,22,0,0,0,0,3,0,0.242,154.09,2.5,21.1,16.9,0,0,0,76.73,0.16,1011,213,1.2,N/A,84.672
2018,11,16,23,0,0,0,0,1,0,0.242,167.58,2.5,20.5,16.5,0,0,0,78,0.16,1011,207,1.2,N/A,84.672
2018,11,17,0,0,0,0,0,1,0,0.242,174.82,2.5,19.9,16.2,0,0,0,79.41,0.16,1010,204,1.3,N/A,107.653
2018,11,17,1,0,0,0,0,0,0,0.242,162.97,2.5,19.4,16,0,0,0,80.73,0.16,1010,204,1.3,N/A,107.653
2018,11,17,2,0,0,0,0,0,0,0.242,149.32,2.5,18.9,15.8,0,0,0,82.41,0.16,1010,207,1.4,N/A,134.456
2018,11,17,3,0,0,0,0,0,0,0.242,135.57,2.5,18.3,15.8,0,0,0,85.36,0.16,1010,218,1.5,N/A,165.375
2018,11,17,4,0,0,0,0,0,0,0.241,121.89,2.6,17.8,15.9,0,0,0,88.62,0.16,1010,232,1.6,N/A,200.704
2018,11,17,5,0,0,0,0,1,0,0.24,108.38,2.6,17.3,16,0,0,0,92.3,0.16,1010,245,1.6,N/A,200.704
2018,11,17,6,0,0,0,0,1,0,0.24,95.14,2.6,16.9,16.1,0,0,0,95.21,0.16,1011,262,1.5,N/A,165.375
2018,11,17,7,0,48,76,58,0,0,0.24,82.22,2.6,18.2,16.3,48,76,58,88.83,0.16,1012,281,2.4,N/A,677.376
2018,11,17,8,0,155,261,244,0,0,0.24,70.17,2.6,20.1,16.7,155,261,244,81.02,0.16,1012,292,2,N/A,392
2018,11,17,9,0,226,395,428,0,0,0.24,59.19,2.6,23.4,16.6,226,395,428,65.61,0.16,1012,312,2.2,N/A,521.752
2018,11,17,10,0,269,472,572,0,0,0.24,50.09,2.6,26.5,15.8,269,472,572,51.8,0.16,1012,332,2.8,N/A,1075.648
2018,11,17,11,0,295,508,660,0,0,0.24,44.07,2.6,28.5,15.5,295,508,660,45.2,0.16,1011,337,2.7,N/A,964.467
2018,11,17,12,0,340,440,665,0,0,0.24,42.45,2.5,29.4,15.4,340,440,665,42.73,0.16,1010,333,2.5,N/A,765.625
2018,11,17,13,0,325,423,620,0,0,0.24,45.73,2.5,29.8,15.3,325,423,620,41.49,0.16,1009,327,2.2,N/A,521.752
2018,11,17,14,0,286,377,513,0,0,0.24,52.98,2.5,29.7,15.2,286,377,513,41.46,0.16,1008,319,2,N/A,392
2018,11,17,15,0,224,284,354,0,0,0.24,62.85,2.4,29.1,15.7,224,284,354,44.21,0.16,1008,308,1.7,N/A,240.737
2018,11,17,16,0,125,158,168,0,0,0.239,74.28,2.4,27.3,17.8,125,158,168,56.09,0.16,1008,295,1.1,N/A,65.219
2018,11,17,17,0,12,13,13,0,0,0.239,86.52,2.4,24.6,17.8,12,13,13,65.98,0.16,1009,279,0.8,N/A,25.088
2018,11,17,18,0,0,0,0,0,0,0.239,99.71,2.4,23.7,16.6,0,0,0,64.4,0.16,1009,263,0.9,N/A,35.721
2018,11,17,19,0,0,0,0,0,0,0.238,113.05,2.4,22.7,16.5,0,0,0,67.9,0.16,1010,252,1,N/A,49
2018,11,17,20,0,0,0,0,0,0,0.238,126.63,2.4,22,16.3,0,0,0,70.22,0.16,1011,244,1,N/A,49
2018,11,17,21,0,0,0,0,0,0,0.237,140.35,2.4,21.4,16.1,0,0,0,71.8,0.16,1011,242,1,N/A,49
2018,11,17,22,0,0,0,0,0,0,0.237,154.1,2.4,21.1,15.8,0,0,0,71.66,0.16,1011,244,1,N/A,49
2018,11,17,23,0,0,0,0,0,0,0.236,167.63,2.4,20.9,15.5,0,0,0,71.02,0.16,1011,247,0.9,N/A,35.721
2018,11,18,0,0,0,0,0,0,0,0.236,175.06,2.4,20.5,15.2,0,0,0,71.65,0.16,1011,256,0.9,N/A,35.721
2018,11,18,1,0,0,0,0,0,0,0.236,163.09,2.4,19.8,15.1,0,0,0,74.25,0.16,1011,273,0.9,N/A,35.721
2018,11,18,2,0,0,0,0,0,0,0.236,149.42,2.3,18.8,15.1,0,0,0,79.08,0.16,1011,293,0.9,N/A,35.721
2018,11,18,3,0,0,0,0,0,0,0.236,135.67,2.3,17.7,15.1,0,0,0,84.86,0.16,1011,308,1,N/A,49
2018,11,18,4,0,0,0,0,0,0,0.236,122,2.3,16.8,15.1,0,0,0,89.65,0.16,1011,321,1,N/A,49
2018,11,18,5,0,0,0,0,1,0,0.235,108.5,2.2,16.1,15,0,0,0,93.23,0.16,1012,335,1,N/A,49
2018,11,18,6,0,0,0,0,1,0,0.235,95.27,2.1,15.6,14.9,0,0,0,95.58,0.16,1013,350,1.1,N/A,65.219
2018,11,18,7,0,50,90,62,0,0,0.235,82.37,2.1,17.4,15.2,50,90,62,87.15,0.16,1014,5,2,N/A,392
2018,11,18,8,0,145,320,252,0,0,0.235,70.34,2.1,19.4,15.6,145,320,252,78.56,0.16,1015,16,2.2,N/A,521.752
2018,11,18,9,0,233,369,421,0,0,0.235,59.39,2,22.5,15.7,233,369,421,65.49,0.16,1015,25,2,N/A,392
2018,11,18,10,0,271,468,570,0,0,0.236,50.32,2.1,25.8,14.4,271,468,570,49.42,0.16,1015,23,1.9,N/A,336.091
2018,11,18,11,0,288,523,662,0,0,0.236,44.31,2.1,28,13.2,288,523,662,40.05,0.16,1014,10,1.6,N/A,200.704
2018,11,18,12,0,285,550,689,0,0,0.237,42.69,2.1,28.8,12.7,285,550,689,37.01,0.16,1013,354,1.5,N/A,165.375
2018,11,18,13,0,271,536,644,0,0,0.238,45.93,2.1,29.1,12.4,271,536,644,35.73,0.16,1012,346,1.6,N/A,200.704
2018,11,18,14,0,243,488,536,0,0,0.239,53.14,2,28.9,12.1,243,488,536,35.5,0.16,1011,343,1.6,N/A,200.704
2018,11,18,15,0,192,391,370,0,0,0.24,62.97,2,28.3,12.4,192,391,370,37.53,0.16,1011,345,1.5,N/A,165.375
2018,11,18,16,0,117,230,179,0,0,0.24,74.37,2,26.6,14.6,117,230,179,47.68,0.16,1011,347,1,N/A,49
2018,11,18,17,0,14,22,15,0,0,0.24,86.58,2,23.6,15.3,14,22,15,59.58,0.16,1011,358,1,N/A,49
2018,11,18,18,0,0,0,0,0,0,0.24,99.75,2,22.1,14,0,0,0,59.97,0.16,1012,11,1.1,N/A,65.219
2018,11,18,19,0,0,0,0,0,0,0.24,113.08,1.9,21.2,13.6,0,0,0,61.95,0.16,1013,22,1.1,N/A,65.219
2018,11,18,20,0,0,0,0,0,0,0.239,126.65,1.9,20.4,13.3,0,0,0,63.92,0.16,1013,30,1.1,N/A,65.219
2018,11,18,21,0,0,0,0,0,0,0.239,140.36,1.9,19.7,13.2,0,0,0,66,0.16,1014,42,1.1,N/A,65.219
2018,11,18,22,0,0,0,0,0,0,0.238,154.12,1.9,19.1,13.1,0,0,0,68.3,0.16,1014,54,1.1,N/A,65.219
2018,11,18,23,0,0,0,0,0,0,0.238,167.67,1.9,18.4,13.2,0,0,0,71.73,0.16,1013,62,1.1,N/A,65.219
2018,11,19,0,0,0,0,0,0,0,0.238,175.29,1.9,17.7,13.3,0,0,0,75.57,0.16,1013,66,1.1,N/A,65.219
2018,11,19,1,0,0,0,0,0,0,0.238,163.21,1.9,17.2,13.5,0,0,0,78.65,0.16,1013,65,1,N/A,49
2018,11,19,2,0,0,0,0,0,0,0.238,149.53,1.9,16.8,13.6,0,0,0,81.39,0.16,1013,60,1,N/A,49
2018,11,19,3,0,0,0,0,1,0,0.238,135.78,1.9,16.3,13.7,0,0,0,84.73,0.16,1013,54,1,N/A,49
2018,11,19,4,0,0,0,0,1,0,0.238,122.11,1.9,15.8,13.8,0,0,0,87.87,0.16,1013,52,1,N/A,49
2018,11,19,5,0,0,0,0,1,0,0.238,108.62,1.9,15.4,13.9,0,0,0,90.65,0.16,1014,51,1,N/A,49
2018,11,19,6,0,0,0,0,1,0,0.237,95.41,1.9,15,14,0,0,0,93.69,0.17,1015,51,1,N/A,49
2018,11,19,7,0,47,89,59,1,0,0.236,82.53,1.9,16.8,14.9,47,89,59,88.44,0.17,1016,53,1.1,N/A,65.219
2018,11,19,8,0,144,307,246,0,0,0.237,70.52,1.9,19,15.1,144,307,246,78.17,0.17,1017,52,1.6,N/A,200.704
2018,11,19,9,0,203,456,434,0,0,0.237,59.59,1.9,22.5,15,203,456,434,62.47,0.17,1017,44,1.2,N/A,84.672
2018,11,19,10,0,238,544,583,0,0,0.236,50.54,1.9,26.4,12.6,238,544,583,42.46,0.17,1016,21,1.2,N/A,84.672
2018,11,19,11,0,257,591,679,0,0,0.236,44.55,1.9,27.7,12.5,257,591,679,39.13,0.17,1015,5,1.2,N/A,84.672
2018,11,19,12,0,285,551,689,0,0,0.235,42.92,2,28.4,12.6,285,551,689,37.81,0.17,1014,353,1.3,N/A,107.653
2018,11,19,13,0,274,533,643,0,0,0.234,46.13,2,28.8,12.6,274,533,643,36.87,0.17,1013,346,1.3,N/A,107.653
2018,11,19,14,0,247,478,533,0,0,0.234,53.3,2,28.7,12.6,247,478,533,37.04,0.17,1013,339,1.2,N/A,84.672
2018,11,19,15,0,215,313,356,0,0,0.234,63.09,2,28.1,13.1,215,313,356,39.66,0.17,1012,335,1.2,N/A,84.672
2018,11,19,16,0,122,169,167,0,0,0.233,74.45,2,26.4,15.7,122,169,167,51.9,0.17,1012,335,0.8,N/A,25.088
2018,11,19,17,0,11,13,11,0,0,0.233,86.64,2,23.9,15.5,11,13,11,59.55,0.17,1013,343,0.8,N/A,25.088
2018,11,19,18,0,0,0,0,0,0,0.233,99.79,2,22.8,14.5,0,0,0,59.56,0.17,1013,353,0.8,N/A,25.088
2018,11,19,19,0,0,0,0,0,0,0.232,113.1,2,22.1,14.2,0,0,0,60.86,0.17,1014,7,0.8,N/A,25.088
2018,11,19,20,0,0,0,0,0,0,0.232,126.66,2,21.5,13.9,0,0,0,61.96,0.17,1014,26,0.7,N/A,16.807
2018,11,19,21,0,0,0,0,0,0,0.231,140.36,2,20.8,13.8,0,0,0,64.15,0.17,1014,50,0.7,N/A,16.807
2018,11,19,22,0,0,0,0,0,0,0.231,154.12,2,20.4,13.6,0,0,0,64.9,0.17,1014,70,0.7,N/A,16.807
2018,11,19,23,0,0,0,0,0,0,0.232,167.71,2,20,13.5,0,0,0,66.28,0.17,1014,89,0.7,N/A,16.807
2018,11,20,0,0,0,0,0,0,0,0.232,175.52,2,19.6,13.4,0,0,0,67.57,0.17,1014,103,0.7,N/A,16.807
2018,11,20,1,0,0,0,0,0,0,0.233,163.33,2,19.2,13.4,0,0,0,68.91,0.17,1013,109,0.6,N/A,10.584
2018,11,20,2,0,0,0,0,0,0,0.233,149.63,2,19.2,13.2,0,0,0,68.32,0.17,1013,105,0.4,N/A,3.136
2018,11,20,3,0,0,0,0,0,0,0.233,135.89,2,19,13.2,0,0,0,68.92,0.17,1013,115,0.1,N/A,0.049
2018,11,20,4,0,0,0,0,0,0,0.233,122.23,2,18.4,13.2,0,0,0,71.53,0.17,1013,257,0.2,N/A,0.392
2018,11,20,5,0,0,0,0,0,0,0.234,108.75,2,17.6,13.2,0,0,0,75.23,0.17,1013,266,0.5,N/A,6.125
2018,11,20,6,0,0,0,0,0,0,0.234,95.55,2,17,13.2,0,0,0,78.08,0.16,1014,268,0.6,N/A,10.584
2018,11,20,7,0,41,56,48,0,0,0.234,82.68,2.1,17.6,14.5,41,56,48,81.93,0.16,1015,268,0.6,N/A,10.584
2018,11,20,8,0,155,225,229,0,0,0.235,70.69,2.1,19.3,14.1,155,225,229,72.07,0.16,1016,265,0.9,N/A,35.721
2018,11,20,9,0,236,345,409,0,0,0.235,59.79,2.1,22.3,14.7,236,345,409,62.15,0.16,1016,260,0.9,N/A,35.721
2018,11,20,10,0,281,434,555,0,0,0.236,50.76,2.2,26.1,14.8,281,434,555,49.62,0.16,1016,262,1.5,N/A,165.375
2018,11,20,11,0,303,480,644,0,0,0.236,44.79,2.3,27.7,15,303,480,644,46.05,0.16,1015,272,1.7,N/A,240.737
2018,11,20,12,0,256,598,693,0,0,0.237,43.15,2.3,28.7,15.2,256,598,693,43.79,0.16,1013,281,1.9,N/A,336.091
2018,11,20,13,0,255,566,646,0,0,0.237,46.32,2.4,29.1,15.2,255,566,646,42.92,0.16,1012,286,2,N/A,392
2018,11,20,14,0,235,501,534,7,5,0.237,53.45,2.4,29,15.2,235,501,534,42.98,0.16,1011,287,2.1,N/A,453.789
2018,11,20,15,0,194,388,369,1,0,0.236,63.19,2.5,28.3,15.5,194,388,369,45.69,0.16,1011,286,1.9,N/A,336.091
2018,11,20,16,0,119,217,177,0,0,0.235,74.52,2.5,26.7,17.6,119,217,177,57.26,0.16,1011,283,1.2,N/A,84.672
2018,11,20,17,0,13,20,14,1,0,0.235,86.69,2.5,23.8,17.8,13,20,14,69.07,0.16,1011,278,0.9,N/A,35.721
2018,11,20,18,0,0,0,0,7,0,0.235,99.82,2.5,23,16.7,0,0,0,67.87,0.16,1012,274,0.9,N/A,35.721
2018,11,20,19,0,0,0,0,1,0,0.235,113.12,2.5,22.6,16.3,0,0,0,67.76,0.16,1013,270,0.9,N/A,35.721
2018,11,20,20,0,0,0,0,0,0,0.236,126.67,2.5,22.2,16,0,0,0,68.12,0.16,1014,268,0.9,N/A,35.721
2018,11,20,21,0,0,0,0,7,0,0.236,140.36,2.4,21.6,15.8,0,0,0,69.49,0.16,1014,268,0.9,N/A,35.721
2018,11,20,22,0,0,0,0,7,0,0.237,154.12,2.3,20.9,15.6,0,0,0,71.74,0.16,1014,270,0.9,N/A,35.721
2018,11,20,23,0,0,0,0,7,0,0.238,167.74,2.3,20.2,15.4,0,0,0,74.09,0.16,1014,277,0.9,N/A,35.721
2018,11,21,0,0,0,0,0,7,0,0.239,175.74,2.2,19.4,15.2,0,0,0,76.73,0.16,1014,285,0.9,N/A,35.721
2018,11,21,1,0,0,0,0,3,0,0.24,163.44,2,18.6,14.9,0,0,0,79.25,0.16,1014,296,0.9,N/A,35.721
2018,11,21,2,0,0,0,0,1,0,0.241,149.74,1.9,17.8,14.6,0,0,0,81.59,0.16,1014,308,0.9,N/A,35.721
2018,11,21,3,0,0,0,0,3,0,0.241,135.99,1.8,17.3,14.3,0,0,0,82.34,0.16,1013,319,0.9,N/A,35.721
2018,11,21,4,0,0,0,0,7,0,0.242,122.34,1.7,16.9,14,0,0,0,82.78,0.16,1014,330,0.9,N/A,35.721
2018,11,21,5,0,0,0,0,7,0,0.243,108.87,1.6,16.6,13.7,0,0,0,83.01,0.16,1014,342,0.8,N/A,25.088
2018,11,21,6,0,0,0,0,7,0,0.243,95.69,1.6,16.3,13.6,0,0,0,83.9,0.17,1015,353,0.8,N/A,25.088
2018,11,21,7,0,40,58,47,7,5,0.243,82.83,1.6,17.6,14.8,40,58,47,83.53,0.17,1016,4,0.7,N/A,16.807
2018,11,21,8,0,151,235,228,7,5,0.243,70.87,1.6,19.6,14.4,151,235,228,71.8,0.17,1017,14,1.1,N/A,65.219
2018,11,21,9,0,228,371,413,7,5,0.243,59.99,1.6,22.6,14.9,228,371,413,61.63,0.17,1017,20,0.9,N/A,35.721
2018,11,21,10,0,274,455,561,0,0,0.244,50.98,1.6,26.7,13.6,274,455,561,44.54,0.17,1017,14,1.3,N/A,107.653
2018,11,21,11,0,297,499,650,0,0,0.244,45.02,1.7,28.3,13.4,297,499,650,40,0.17,1016,356,1.4,N/A,134.456
2018,11,21,12,0,306,503,672,0,0,0.245,43.37,1.7,29.1,13.4,306,503,672,38.21,0.17,1014,343,1.7,N/A,240.737
2018,11,21,13,0,294,479,624,0,0,0.246,46.51,1.8,29.4,13.3,294,479,624,37.31,0.17,1013,336,2,N/A,392
2018,11,21,14,0,263,423,514,0,0,0.247,53.59,1.8,29.2,13.3,263,423,514,37.73,0.17,1012,335,2,N/A,392
2018,11,21,15,0,211,326,358,0,0,0.247,63.3,1.8,28.5,13.9,211,326,358,40.91,0.17,1011,336,1.8,N/A,285.768
2018,11,21,16,0,121,181,169,0,0,0.247,74.59,1.8,26.4,16.9,121,181,169,55.98,0.17,1012,337,1.1,N/A,65.219
2018,11,21,17,0,10,14,11,0,0,0.246,86.73,1.8,23.3,16.7,10,14,11,66.41,0.17,1012,345,1,N/A,49
2018,11,21,18,0,0,0,0,0,0,0.246,99.85,1.8,22.2,15.7,0,0,0,66.68,0.17,1013,356,1,N/A,49
2018,11,21,19,0,0,0,0,0,0,0.245,113.13,1.8,21.5,15.4,0,0,0,68.29,0.17,1014,11,1,N/A,49
2018,11,21,20,0,0,0,0,0,0,0.245,126.67,1.8,21,15.2,0,0,0,69.42,0.17,1014,27,0.9,N/A,35.721
2018,11,21,21,0,0,0,0,0,0,0.244,140.36,1.8,20.3,15,0,0,0,71.68,0.17,1014,43,0.9,N/A,35.721
2018,11,21,22,0,0,0,0,0,0,0.245,154.11,1.7,19.5,14.9,0,0,0,74.89,0.17,1015,57,1,N/A,49
2018,11,21,23,0,0,0,0,0,0,0.245,167.75,1.7,18.9,14.9,0,0,0,77.42,0.17,1014,68,1,N/A,49
2018,11,22,0,0,0,0,0,0,0,0.245,175.96,1.7,18.3,14.8,0,0,0,80.22,0.17,1014,74,1,N/A,49
2018,11,22,1,0,0,0,0,0,0,0.245,163.56,1.7,17.8,14.8,0,0,0,82.63,0.17,1014,74,1,N/A,49
2018,11,22,2,0,0,0,0,0,0,0.244,149.84,1.7,17.3,14.8,0,0,0,85.14,0.17,1014,71,1,N/A,49
2018,11,22,3,0,0,0,0,0,0,0.244,136.1,1.7,17.1,14.8,0,0,0,86.28,0.17,1014,65,1,N/A,49
2018,11,22,4,0,0,0,0,0,0,0.244,122.46,1.7,16.9,14.9,0,0,0,87.98,0.17,1014,57,0.9,N/A,35.721
2018,11,22,5,0,0,0,0,0,0,0.244,109,1.7,16.8,15,0,0,0,89.21,0.17,1014,47,0.9,N/A,35.721
2018,11,22,6,0,0,0,0,0,0,0.244,95.83,1.7,16.4,15.1,0,0,0,92.21,0.15,1015,39,0.8,N/A,25.088
2018,11,22,7,0,30,33,35,0,0,0.244,82.98,1.7,17.3,15.9,30,33,35,91.36,0.15,1016,30,0.7,N/A,16.807
2018,11,22,8,0,150,156,201,0,0,0.244,71.04,1.7,19.1,16,150,156,201,82.29,0.15,1016,15,1.1,N/A,65.219
2018,11,22,9,0,248,266,380,0,0,0.243,60.18,1.8,21.8,16.3,248,266,380,71.04,0.15,1017,2,1.1,N/A,65.219
2018,11,22,10,0,309,344,524,0,0,0.243,51.2,1.8,25.6,14.5,309,344,524,50.39,0.15,1016,3,2,N/A,392
2018,11,22,11,0,340,390,614,0,0,0.244,45.24,1.8,27.1,14.3,340,390,614,45.31,0.15,1015,352,2.3,N/A,596.183
2018,11,22,12,0,278,559,683,0,0,0.244,43.58,1.9,28.2,14.5,278,559,683,43.12,0.15,1014,344,2.4,N/A,677.376
2018,11,22,13,0,272,529,635,0,0,0.244,46.68,1.9,28.7,14.5,272,529,635,42.03,0.15,1013,339,2.4,N/A,677.376
2018,11,22,14,0,248,463,522,0,0,0.245,53.72,2,28.8,14.6,248,463,522,41.84,0.15,1012,336,2.2,N/A,521.752
2018,11,22,15,0,202,352,359,0,0,0.245,63.39,2,28.1,15,202,352,359,44.97,0.15,1012,335,2,N/A,392
2018,11,22,16,0,119,190,169,1,0,0.245,74.66,2,26.2,17.9,119,190,169,60.23,0.15,1012,336,1.1,N/A,65.219
2018,11,22,17,0,11,15,12,0,0,0.246,86.77,2,23.3,17.4,11,15,12,69.48,0.15,1013,339,1,N/A,49
2018,11,22,18,0,0,0,0,0,0,0.246,99.87,2,22.5,16.5,0,0,0,68.89,0.15,1014,345,1,N/A,49
2018,11,22,19,0,0,0,0,0,0,0.247,113.14,2,22.1,16.3,0,0,0,69.65,0.15,1014,355,1,N/A,49
2018,11,22,20,0,0,0,0,0,0,0.246,126.66,2,21.7,16.1,0,0,0,70.62,0.15,1015,4,0.9,N/A,35.721
2018,11,22,21,0,0,0,0,0,0,0.246,140.34,2.1,21.4,15.9,0,0,0,71.08,0.15,1015,14,0.9,N/A,35.721
2018,11,22,22,0,0,0,0,0,0,0.247,154.1,2.1,21.1,15.8,0,0,0,71.75,0.15,1015,25,0.8,N/A,25.088
2018,11,22,23,0,0,0,0,0,0,0.247,167.76,2,20.9,15.7,0,0,0,72.31,0.15,1015,34,0.6,N/A,10.584
